name,profile_url,affiliation,email,citations,interests,profile_picture_url,profile_picture_alt,label,tab_index,page_number,scraped_at
Bin YU,https://scholar.google.com/citations?hl=en&user=xT19Jc0AAAAJ,"Professor of Statistics and EECS, UC Berkeley",Verified email at stat.berkeley.edu,Cited by 46459,Statistics; Machine Learning; Neuroscience; Genomics; Precision Medicine,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=xT19Jc0AAAAJ&citpid=2,Bin YU,machine_learning,2,65,2025-07-17T12:37:38.164692
Michael Steinbach,https://scholar.google.com/citations?hl=en&user=Hi_xXwoAAAAJ,University of Minnesota,Verified email at umn.edu,Cited by 46374,Data mining; machine learning; statistics; and bioinformatics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Michael Steinbach,machine_learning,2,65,2025-07-17T12:37:38.249529
BS Manjunath,https://scholar.google.com/citations?hl=en&user=wRYM4qgAAAAJ,"Distinguished Professor, Electrical & Computer Engineering, University of California, Santa …",Verified email at ece.ucsb.edu,Cited by 46340,Multimodal Langauage Models; Machine Learning; computer vision; camera networks,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=wRYM4qgAAAAJ&citpid=2,B.S. Manjunath,machine_learning,2,65,2025-07-17T12:37:38.335335
Yang Wang,https://scholar.google.com/citations?hl=en&user=2PBM-osAAAAJ,"Computer Science, Concordia University",Verified email at concordia.ca,Cited by 12790,computer vision; machine learning; deep learning; artificial intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2PBM-osAAAAJ&citpid=4,Yang Wang,autonomous_driving,3,65,2025-07-17T12:37:39.447344
"K. Shankar (Ph.D., PostDoc., SM-IEEE)",https://scholar.google.com/citations?hl=en&user=UBm-UMcAAAAJ,"Department of Computer Science and Engineering, Saveetha School of Engineering …",Verified email at ieee.org,Cited by 12752,Deep Learning; Medical Image Analysis; Secret Sharing Scheme; Image Security,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UBm-UMcAAAAJ&citpid=19,"K. Shankar (Ph.D., PostDoc., SM-IEEE)",autonomous_driving,3,65,2025-07-17T12:37:39.531602
Tom Sercu,https://scholar.google.com/citations?hl=en&user=FMJePIUAAAAJ,EvolutionaryScale,Verified email at evolutionaryscale.ai,Cited by 12752,Deep Learning; AI; Proteins; Biology,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FMJePIUAAAAJ&citpid=4,Tom Sercu,autonomous_driving,3,65,2025-07-17T12:37:39.610933
Miguel Ballesteros,https://scholar.google.com/citations?hl=en&user=lhDwr-AAAAAJ,"AI Architect (Applied Scientist), Oracle (OCI)",Verified email at oracle.com,Cited by 12746,Natural Language Processing; Deep Learning; Computational Linguistics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=lhDwr-AAAAAJ&citpid=25,Miguel Ballesteros,autonomous_driving,3,65,2025-07-17T12:37:39.692170
Nojun Kwak,https://scholar.google.com/citations?hl=en&user=h_8-1M0AAAAJ,"Professor, Department of Intelligence and Information, Seoul National University",Verified email at snu.ac.kr,Cited by 12738,Artificial Intelligence; Machine Learning; Deep Learning; Pattern Recognition; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=h_8-1M0AAAAJ&citpid=2,Nojun Kwak,autonomous_driving,3,65,2025-07-17T12:37:39.781148
Aditya Siddhant,https://scholar.google.com/citations?hl=en&user=YMaEuzoAAAAJ,Google,Verified email at google.com,Cited by 12733,Natural Language Processing; Machine Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YMaEuzoAAAAJ&citpid=3,Aditya Siddhant,autonomous_driving,3,65,2025-07-17T12:37:39.861223
Yuri Burda,https://scholar.google.com/citations?hl=en&user=Amky96kAAAAJ,OpenAI,Verified email at openai.com,Cited by 12724,Machine learning; deep learning; generative models; variational inference; exploration,https://scholar.google.com/citations/images/avatar_scholar_56.png,Yuri Burda,autonomous_driving,3,65,2025-07-17T12:37:39.956226
Han Xiao,https://scholar.google.com/citations?hl=en&user=jp7swwIAAAAJ,Jina AI,Verified email at jina.ai,Cited by 12711,Deep Learning; Machine Learning; NLP; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jp7swwIAAAAJ&citpid=3,Han Xiao,autonomous_driving,3,65,2025-07-17T12:37:40.040322
Tao Wang,https://scholar.google.com/citations?hl=en&user=FHOFCuEAAAAJ,"PhD at Computer Science, Stanford University",Verified email at stanford.edu,Cited by 12707,AI; Machine Learning; Deep Learning; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FHOFCuEAAAAJ&citpid=2,Tao Wang,autonomous_driving,3,65,2025-07-17T12:37:40.119539
Prayag Tiwari,https://scholar.google.com/citations?hl=en&user=sDnmJ_YAAAAJ,"Associate Professor, Halmstad University, Sweden",Verified email at hh.se,Cited by 12677,Artificial Intelligence; Machine Learning; Deep Learning; Multimodal Interaction; Quantum Computing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=sDnmJ_YAAAAJ&citpid=4,Prayag Tiwari,autonomous_driving,3,65,2025-07-17T12:37:40.206561
Byron Boots,https://scholar.google.com/citations?hl=en&user=kXB8FBoAAAAJ,"Associate Professor, University of Washington",Verified email at cs.washington.edu,Cited by 10728,Machine Learning; Artificial Intelligence; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=kXB8FBoAAAAJ&citpid=8,Byron Boots,robotics,1,66,2025-07-17T12:37:46.164399
Cristian Secchi,https://scholar.google.com/citations?hl=en&user=5nniNdwAAAAJ,University of Modena and Reggio Emilia,Verified email at unimore.it,Cited by 10705,Robotics; Automation,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=5nniNdwAAAAJ&citpid=2,Cristian Secchi,robotics,1,66,2025-07-17T12:37:46.243705
Muhammad Farooq,https://scholar.google.com/citations?hl=en&user=4TV0EpkAAAAJ,Undergrad Student Computer Engineering at Union College,Verified email at union.edu,Cited by 10685,Soft Robotics; Robotics; Internet of Things,https://scholar.google.com/citations/images/avatar_scholar_56.png,Muhammad Farooq,robotics,1,66,2025-07-17T12:37:46.323684
Josh Tobin,https://scholar.google.com/citations?hl=en&user=0oIAvO8AAAAJ,OpenAI,Verified email at openai.com,Cited by 10680,Robotics; deep reinforcement learning; generative models,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0oIAvO8AAAAJ&citpid=1,Josh Tobin,robotics,1,66,2025-07-17T12:37:46.401160
Thomas Degris,https://scholar.google.com/citations?hl=en&user=fwp4np8AAAAJ,DeepMind,Verified email at google.com,Cited by 10676,Artificial Intelligence; Machine Learning; Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Thomas Degris,robotics,1,66,2025-07-17T12:37:46.481138
Elias B. Kosmatopoulos,https://scholar.google.com/citations?hl=en&user=LIRR8B8AAAAJ,"Professor, Democritus University of Thrace & CERTH, Greece",Verified email at ee.duth.gr,Cited by 10669,IoT; CPS; Robotics; Intelligent Energy Systems; Intelligent Traffic Systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=LIRR8B8AAAAJ&citpid=3,Elias B. Kosmatopoulos,robotics,1,66,2025-07-17T12:37:46.567168
Patric Jensfelt,https://scholar.google.com/citations?hl=en&user=ZgYWodkAAAAJ,KTH Royal Institute of Technology,Verified email at kth.se,Cited by 10647,robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ZgYWodkAAAAJ&citpid=3,Patric Jensfelt,robotics,1,66,2025-07-17T12:37:46.636753
wisama khalil,https://scholar.google.com/citations?hl=en&user=cgizGIoAAAAJ,Ecole Centrale de Nantes- IRCCyN,,Cited by 10642,Robotics; Mobile robots; modelling; identification; control,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=cgizGIoAAAAJ&citpid=2,wisama khalil,robotics,1,66,2025-07-17T12:37:46.723667
Joseph J. Lim,https://scholar.google.com/citations?hl=en&user=jTnQTBoAAAAJ,Associate Professor at KAIST,Verified email at csail.mit.edu,Cited by 10639,Machine Learning; AI; Reinforcement Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jTnQTBoAAAAJ&citpid=4,Joseph J. Lim,robotics,1,66,2025-07-17T12:37:46.805178
Girish Chowdhary,https://scholar.google.com/citations?hl=en&user=pf2zAXkAAAAJ,Associate Professor,Verified email at illinois.edu,Cited by 10635,Robotics; Agricultural Robotics; Adaptive Control; Mobile Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=pf2zAXkAAAAJ&citpid=10,Girish Chowdhary,robotics,1,66,2025-07-17T12:37:46.886632
Ilaria Luise,https://scholar.google.com/citations?hl=en&user=F1AjweoAAAAJ,CERN,Verified email at cern.ch,Cited by 46311,Earth system science; Machine Learning; Weather forecasts; foundation models,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=F1AjweoAAAAJ&citpid=8,Ilaria Luise,machine_learning,2,66,2025-07-17T12:37:48.010794
Sam Roweis (Memorial),https://scholar.google.com/citations?hl=en&user=EpT5sLAAAAAJ,New York University,Verified email at buffalo.edu,Cited by 46284,Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=EpT5sLAAAAAJ&citpid=2,Sam Roweis (Memorial),machine_learning,2,66,2025-07-17T12:37:48.082436
Andrew Nobel,https://scholar.google.com/citations?hl=en&user=v7YJHOAAAAAJ,"Professor of Statistics and Operations Research, UNC Chapel Hill",Verified email at email.unc.edu,Cited by 46157,machine learning; networks; dynamical systems; statistical genomics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Andrew Nobel,machine_learning,2,66,2025-07-17T12:37:48.164360
Matthias Nießner,https://scholar.google.com/citations?hl=en&user=eUtEs6YAAAAJ,"Professor of Computer Science, Technical University of Munich",Verified email at tum.de,Cited by 46077,Computer Graphics; Computer Vision; Artificial Intelligence; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Matthias Nießner,machine_learning,2,66,2025-07-17T12:37:48.250930
Girish Nadkarni,https://scholar.google.com/citations?hl=en&user=ngbqkn4AAAAJ,Icahn School of Medicine at Mount Sinai,Verified email at mountsinai.org,Cited by 46055,Hypertension; Genetics; Kidney Disease; AI; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ngbqkn4AAAAJ&citpid=2,Girish Nadkarni,machine_learning,2,66,2025-07-17T12:37:48.339676
Xilin Chen,https://scholar.google.com/citations?hl=en&user=vVx2v20AAAAJ,"Institute of Computing Technology, Chinese Academy of Sciences",Verified email at ict.ac.cn,Cited by 46041,Computer Vision; Pattern Recognition; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=vVx2v20AAAAJ&citpid=3,Xilin Chen,machine_learning,2,66,2025-07-17T12:37:48.414928
Will Handley,https://scholar.google.com/citations?hl=en&user=9Ow4mn0AAAAJ,"Royal Society University Research Fellow, University of Cambridge",Verified email at cam.ac.uk,Cited by 46038,cosmology; astrophysics; inflation; Bayesian statistics; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9Ow4mn0AAAAJ&citpid=1,Will Handley,machine_learning,2,66,2025-07-17T12:37:48.503834
Douglas B Rusch,https://scholar.google.com/citations?hl=en&user=BWL7i5cAAAAJ,Indiana University Bloomington,Verified email at indiana.edu,Cited by 45981,Bioinformatics; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Douglas B Rusch,machine_learning,2,66,2025-07-17T12:37:48.580383
Elliot Parrish,https://scholar.google.com/citations?hl=en&user=A22ugRQAAAAJ,"PhD Candidate, Northern Illinois University",Verified email at niu.edu,Cited by 45967,High Energy Physics; Particle Physics; Machine Learning; Distributed Computing; Beyond the Standard Model,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=A22ugRQAAAAJ&citpid=1,Elliot Parrish,machine_learning,2,66,2025-07-17T12:37:48.669044
Bryan Catanzaro,https://scholar.google.com/citations?hl=en&user=UZ6kI2AAAAAJ,NVIDIA,Verified email at acm.org,Cited by 45877,Parallel Computing; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=UZ6kI2AAAAAJ&citpid=5,Bryan Catanzaro,machine_learning,2,66,2025-07-17T12:37:48.745230
José Santamaría López,https://scholar.google.com/citations?hl=en&user=Ly8Ny5MAAAAJ,"Department of Computer Science, University of Jaén, Spain",Verified email at ujaen.es,Cited by 12637,Image Processing; Deep Learning; Softcomputing; Fuzzy Logic; Medical Imaging,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Ly8Ny5MAAAAJ&citpid=1,José Santamaría López,autonomous_driving,3,66,2025-07-17T12:37:49.868685
Holger Rauhut,https://scholar.google.com/citations?hl=en&user=KA2BM_UAAAAJ,"Professor for Mathematics, LMU Munich",Verified email at math.lmu.de,Cited by 12614,applied harmonic analysis; compressive sensing; deep learning; signal and image processing; random,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=KA2BM_UAAAAJ&citpid=1,Holger Rauhut,autonomous_driving,3,66,2025-07-17T12:37:49.955524
Takuya Akiba,https://scholar.google.com/citations?hl=en&user=WW-22F8AAAAJ,Sakana AI,Verified email at sakana.ai,Cited by 12601,Deep Learning; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=WW-22F8AAAAJ&citpid=4,Takuya Akiba,autonomous_driving,3,66,2025-07-17T12:37:50.031461
Andrew F. Laine,https://scholar.google.com/citations?hl=en&user=_DmtZtkAAAAJ,Columbia University,Verified email at columbia.edu,Cited by 12600,biomedical imaging; image analysis; deep learning; biomedical informatics; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_DmtZtkAAAAJ&citpid=1,Andrew F. Laine,autonomous_driving,3,66,2025-07-17T12:37:50.116032
Di Dong,https://scholar.google.com/citations?hl=en&user=Z3fXEWsAAAAJ,"Institute of Automation, Chinese Academy of Sciences",Verified email at ia.ac.cn,Cited by 12591,Radiomics; deep learning; gastric cancer; head and neck cancer; nasopharyngeal cancer,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Z3fXEWsAAAAJ&citpid=3,Di Dong,autonomous_driving,3,66,2025-07-17T12:37:50.203222
Ge Li,https://scholar.google.com/citations?hl=en&user=PPqcVRwAAAAJ,"Full Professor of Computer Science, Peking University",Verified email at pku.edu.cn,Cited by 12577,Program Analysis; Program Generation; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=PPqcVRwAAAAJ&citpid=1,Ge Li,autonomous_driving,3,66,2025-07-17T12:37:50.284340
Ulas Bagci,https://scholar.google.com/citations?hl=en&user=9LUdPM4AAAAJ,Northwestern University,Verified email at northwestern.edu,Cited by 12507,artificial intelligence; deep learning; biomedical image analysis; medical image computing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=9LUdPM4AAAAJ&citpid=5,Ulas Bagci,autonomous_driving,3,66,2025-07-17T12:37:50.364187
Cao (Danica) Xiao,https://scholar.google.com/citations?hl=en&user=ahaV25EAAAAJ,GE Healthcare,Verified email at gehealthcare.com,Cited by 12491,Deep Learning; Machine Learning; Natural Language processing; AI for Healthcare,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ahaV25EAAAAJ&citpid=23,Cao (Danica) Xiao,autonomous_driving,3,66,2025-07-17T12:37:50.453199
Min Sun,https://scholar.google.com/citations?hl=en&user=1Rf6sGcAAAAJ,Associate Professor at National Tsing Hua University; Principal Applied Scientist at Amazon,Verified email at ee.nthu.edu.tw,Cited by 12486,computer vision; machine learning; deep learning; and AI,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=1Rf6sGcAAAAJ&citpid=2,Min Sun,autonomous_driving,3,66,2025-07-17T12:37:50.537535
Chen-Yu Lee,https://scholar.google.com/citations?hl=en&user=uWPUSEgAAAAJ,"Research Scientist, Google",Verified email at google.com,Cited by 12482,Machine Learning; Deep Learning; Computer Vision; Natural Language Processing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=uWPUSEgAAAAJ&citpid=9,Chen-Yu Lee,autonomous_driving,3,66,2025-07-17T12:37:50.619539
Sudipta N. Sinha,https://scholar.google.com/citations?hl=en&user=Z6gnDIEAAAAJ,Stack AV,Verified email at stackav.com,Cited by 10624,Computer Vision; Robotics; 3D reconstruction; Stereo,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Z6gnDIEAAAAJ&citpid=7,Sudipta N. Sinha,robotics,1,67,2025-07-17T12:37:56.604730
Rabindra Kumar Behera,https://scholar.google.com/citations?hl=en&user=kJZGPDYAAAAJ,"Associate Professor of Mechanical Engineering, NIT Rourkela",Verified email at nitrkl.ac.in,Cited by 10575,Vibration; Composite; Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rabindra Kumar Behera,robotics,1,67,2025-07-17T12:37:56.685248
Haozhi Qi,https://scholar.google.com/citations?hl=en&user=iyVHKkcAAAAJ,UC Berkeley,Verified email at berkeley.edu,Cited by 10541,Robotics; Deep Learning; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=iyVHKkcAAAAJ&citpid=11,Haozhi Qi,robotics,1,67,2025-07-17T12:37:56.761099
